Tue Aug  4 11:12:12 2020
Program 4: 60s Stillstand
{'Time': 9644, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 6.18, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 1141}
{'Time': 52183, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 52288, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 52385, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 52483, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 52587, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 52684, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 52789, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 52886, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 52983, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 53087, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 53184, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 53289, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 53385, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 53490, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 53587, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 53684, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 53788, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 53885, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 53990, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 54087, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 54184, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 54288, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 54385, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 54491, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 54587, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 54691, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 54789, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 54885, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 54990, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 55087, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 55192, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 55289, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 55387, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 55492, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 55588, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 55686, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 55791, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 55888, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 55986, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 56090, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 56187, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 56292, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 56389, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 56486, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 56590, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 56687, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 56793, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 56889, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 56993, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 57091, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 57187, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 57292, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 57389, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 57494, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 57591, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 57689, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 57794, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 57890, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 57988, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 58093, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 58190, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 58288, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 58393, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 58489, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 58594, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 58691, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 58788, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 58892, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 58989, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 59095, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 59191, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 59289, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 59394, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 59490, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 59595, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 59693, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 59789, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 59893, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 59991, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 60096, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 60193, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 60290, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 60395, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 60492, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 60590, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
