Tue Aug  4 14:59:42 2020
Program 4: 60s Stillstand
{'Time': 9646, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 1135}
{'Time': 52192, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 52290, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.02, 'IMU_pitch': -0.00, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.04, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 52387, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.18, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 52492, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.39, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 52596, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.03, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.15, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 52694, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 52790, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 52895, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 52992, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 53097, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 53194, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 53292, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 53396, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 53492, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 53598, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 53695, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 53792, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 53896, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.88, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 53993, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 54098, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 54195, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 54291, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 54396, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 54494, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 54592, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 54697, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 54794, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 54898, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 54995, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 55092, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 55196, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 55293, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 55398, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 55495, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 55593, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 55698, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 55795, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 55901, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 10}
{'Time': 55998, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 56095, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.81, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 56194, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 56298, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 56395, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.81, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 56500, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 56597, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 56694, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 56798, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 56895, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 57000, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 57097, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 57201, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 57298, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 57395, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 57500, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 57596, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 57701, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 57798, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 57895, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 57999, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 58096, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 58202, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 58298, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 58396, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 58501, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 58597, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 58702, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 58800, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 58896, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 59000, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 59098, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 59203, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 59300, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 59397, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 59502, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 59599, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 59697, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 59802, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 59898, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 60003, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 60100, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 60197, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 60301, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 60398, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 60504, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 60600, 'Left_wheel_dist': 3255, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
